Time,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
1.56,0.1287598355973786,3.4000000000000004,9.021691894511644,15.0,20.22943793693281,-10.200000000000001,12.0,-7.0
1.57,2.6,5.4,7.4,13.865163008923062,19.400000000000002,-10.600000000000001,13.8,-8.0
1.58,2.6,4.4,5.6000000000000005,13.8,17.6,-12.672215937280532,17.2,-6.0
1.59,3.8000000000000003,4.4,4.4,12.8,16.0,-11.4,21.200000000000003,-5.6000000000000005
1.6,2.8000000000000003,4.6000000000000005,15.8,11.8,15.620990808897526,-11.200000000000001,22.8,-4.6000000000000005
1.61,3.4000000000000004,3.6,15.8,11.200000000000001,15.600000000000001,-10.0,25.200000000000003,-3.2
1.62,4.4,4.6000000000000005,13.200000000000001,11.0,15.600000000000001,-11.8,28.400000000000002,-4.2
1.6300000000000001,6.2,5.616599133925639,13.600000000000001,9.200000000000001,14.4,-11.200000000000001,32.0,-3.2
1.6400000000000001,7.6000000000000005,3.6,12.4,8.0,14.0,-12.4,33.8696481686675,-4.562527793957042
1.6500000000000001,6.943124650250372,6.2,11.8,8.200000000000001,12.87900966916744,-11.461219770153926,37.648808446007216,-0.2
1.6600000000000001,6.751764601020696,5.0758240456552715,13.600000000000001,8.6,12.200000000000001,-10.8,38.2,-3.440228996202314
1.67,9.8,5.4,10.200000000000001,7.0,8.173909609167726,-13.4,41.60436053498222,-1.0
1.68,10.731252490962405,3.0,11.200000000000001,9.200000000000001,8.8,-11.600000000000001,44.400000000000006,-3.0
1.69,11.0,5.4,10.8,6.800000000000001,7.800000000000001,-11.200000000000001,46.2,-0.8
1.7,12.8,4.2,10.870386000168496,6.0,7.0024397929251085,-11.8,47.2,2.4000000000000004
1.71,10.200000000000001,4.800000000000001,9.4,4.6000000000000005,7.4,-11.4,50.21023636993926,2.419849427323588
1.72,11.93996191828789,3.524860834426927,9.478577467593142,5.6000000000000005,5.0,-10.8,51.400000000000006,2.8000000000000003
1.73,13.8,4.2,11.600000000000001,3.0,4.876664059720205,-12.744597779497887,50.400000000000006,2.2
1.74,13.4,4.800000000000001,9.0,4.0,4.800000000000001,-11.0,54.0,4.6000000000000005
1.75,16.2,4.4,8.0,2.567123546429869,2.6,-10.200000000000001,54.2511415993152,3.8000000000000003
1.76,14.8,5.566286206785407,8.6,2.6716168640087496,3.0,-11.675241801973458,54.800000000000004,4.800000000000001
1.77,18.2,2.565007067166447,8.0,2.4000000000000004,3.2,-11.600000000000001,55.2,7.2
1.78,16.6,4.2,9.4,0.2,0.6312883645779594,-11.4,55.400000000000006,6.206838595499926
1.79,19.6,4.077179178407245,6.800000000000001,-0.8,2.0,-10.4,56.800000000000004,5.6000000000000005
1.8,18.0,3.4000000000000004,7.2,-0.8,-0.2,-9.0,57.2,6.800000000000001
1.81,17.2,2.8000000000000003,5.0,0.6000000000000001,0.2,-8.200000000000001,56.6,8.200000000000001
1.82,20.400000000000002,4.4,5.211243822617777,-0.6347901298703985,-1.9762111564499987,-8.33281132711089,57.0,8.0
1.83,21.5583442222377,5.2,4.800000000000001,-1.8,-1.0552404415918402,-10.0,56.0,8.8
1.84,20.375299297182046,1.2000000000000002,3.5637808201162504,0.05046311447790104,-2.4000000000000004,-10.43651955962634,52.800000000000004,9.8
1.85,23.6,1.6,4.6000000000000005,-1.4000000000000001,-2.2,-10.8,52.72712013015578,11.600000000000001
1.86,24.0,1.2000000000000002,4.4,-2.2,-3.8000000000000003,-8.38425933081614,53.800000000000004,8.8
1.87,22.8,1.541223901987834,4.0,-4.4,-3.2,-5.6000000000000005,50.0,10.962027579849643
1.8800000000000001,23.8,2.8000000000000003,1.8,-3.2,-3.4000000000000004,-8.0,47.2,11.200000000000001
1.8900000000000001,24.0,1.8,2.0,-4.63586589824919,-4.6000000000000005,-7.6000000000000005,50.0,11.069494084933481
1.9000000000000001,25.04660944193001,0.8499776290288057,2.2,-6.2,-5.6000000000000005,-7.6000000000000005,46.6377487985259,11.200000000000001
1.9100000000000001,25.6,0.6000000000000001,1.0663973215356917,-6.2,-5.6000000000000005,-6.589667058513253,43.604618798108746,14.200000000000001
1.92,23.400000000000002,-0.23607138458629692,-0.4,-7.6000000000000005,-7.0,-7.4,41.400000000000006,12.0
1.93,27.154864812622296,0.6000000000000001,2.2,-7.800000000000001,-6.0405348954487375,-6.216599399014758,40.6,12.16107824788157
1.94,27.0,0.45769647678049974,2.8000000000000003,-8.8,-5.800000000000001,-6.4,37.98354199086855,13.600000000000001
1.95,25.0,-0.4,2.4000000000000004,-7.4,-5.019604289698128,-5.2,35.24270842890925,13.0
1.96,27.6,-3.6,1.655071164094019,-9.0,-5.6000000000000005,-5.4,32.0,14.46316658482309
1.97,28.200000000000003,-1.8,0.8,-10.4,-8.00562446394187,-4.4,28.200000000000003,14.8
1.98,24.8,-2.4000000000000004,3.4000000000000004,-9.4,-7.0,-5.4749700922225255,26.6,16.400000000000002
1.99,27.200000000000003,-1.6,2.4000000000000004,-10.668322615552963,-7.400446361647175,-3.0492045982727305,24.8,18.406549107065327
2.0,27.6,-2.8019598557855505,0.4,-10.0,-6.2,-2.8000000000000003,20.0,17.0
2.0100000000000002,27.0,-2.8412382263756197,2.8000000000000003,-11.600000000000001,-8.0,-3.6,18.2,1.9346924820834583
2.02,27.8,-4.2,1.4000000000000001,-13.200000000000001,-6.4,-3.6,13.96259955643038,3.0
2.0300000000000002,26.8,-3.2,2.6,-12.200000000000001,-8.200000000000001,-3.8000000000000003,12.0,1.4000000000000001
2.04,27.0,-3.366442717505497,2.8000000000000003,-12.8,-7.4,-3.4000000000000004,6.800000000000001,4.4533799608540985
2.05,24.400000000000002,-6.6000000000000005,0.6000000000000001,-11.150031592505128,-8.0,-2.2,4.6000000000000005,5.800000000000001
2.06,25.400000000000002,-6.6000000000000005,1.2000000000000002,-10.600000000000001,-8.8,-1.2000000000000002,1.8,7.800000000000001
2.07,27.200000000000003,-5.0,1.5335378018406218,-13.207987777933402,-7.535658050971257,-0.8,2.8632853964343306,9.4
2.08,25.0,-6.34534707785525,1.4000000000000001,-11.8,-6.800000000000001,1.2000000000000002,6.0,10.4
2.09,25.400000000000002,-5.6000000000000005,0.2,-10.600000000000001,-4.800000000000001,-0.8,7.6000000000000005,10.4
2.1,24.0,-6.800000000000001,1.4000000000000001,-13.200000000000001,-7.0,-0.4,9.4,12.0
2.11,24.0,-6.6000000000000005,1.0,-12.200000000000001,-6.2,0.4,10.4,12.446629127074857
2.12,24.627204133030936,-8.4,1.0,-11.8,-6.6000000000000005,0.018395757733374984,13.600000000000001,15.2529559248152
2.13,23.8,-7.6000000000000005,-0.4,-10.600000000000001,-3.6,2.6,12.600000000000001,16.0
2.14,21.6,-8.0,1.0,-11.200000000000001,-4.86284608228657,3.1914196436334534,14.8,18.2
2.15,22.200000000000003,-9.4,3.4698199522851576,-10.600000000000001,-4.2,2.6,14.0,18.2
2.16,23.8,-8.0,1.8,-10.200000000000001,-3.6,3.0,15.030158044530246,16.6
2.17,23.0,-11.200000000000001,1.0,-10.600000000000001,-4.6000000000000005,2.2,15.4,16.6
2.18,21.400000000000002,-9.4,1.8,-8.0,-3.6,3.4000000000000004,14.017624894341642,15.600000000000001
2.19,21.0,-11.200000000000001,2.5785951739528317,-9.8,-2.6,4.2,10.403699247071817,14.200000000000001
2.2,19.400000000000002,-11.200000000000001,3.2,-11.4,-0.440263588791894,2.8000000000000003,10.754041225380883,13.8
2.21,20.8,-9.4,8.771533745415281,-9.8,-2.8000000000000003,4.800000000000001,8.618711193524886,11.822103767302275
2.22,18.329260963133557,-11.8,9.4,-7.6000000000000005,0.8,3.6,9.200000000000001,13.200000000000001
2.23,16.8253185482086,-12.0,13.200000000000001,-7.2174801693903445,1.4000000000000001,3.8000000000000003,7.2,12.4
2.24,15.647155072904834,-10.404777726526069,16.2,-6.800000000000001,-0.05701859143224931,3.2,4.800000000000001,11.433858500211972
2.25,14.8,-12.4,21.200000000000003,-5.6000000000000005,2.237649716120498,4.4,2.435986236856395,12.600000000000001
2.2600000000000002,15.0,-10.4,21.774923097146264,-4.0,4.4,5.6000000000000005,15.200000000000001,11.8
2.27,16.8,-10.8,26.971202930395506,-4.2,2.8000000000000003,2.186213927363028,12.92187035485817,11.200000000000001
2.2800000000000002,17.0,-12.4,28.6,-3.4000000000000004,4.2,5.0,15.0,10.8
2.29,14.600000000000001,-10.8,31.802564028721793,-4.6000000000000005,8.200000000000001,5.4,13.8,9.600000000000001
2.3000000000000003,11.0,-13.8,35.4,-3.4000000000000004,6.6000000000000005,5.0,12.200000000000001,9.065129276826319
2.31,10.8,-11.4,37.4,-1.6,6.800000000000001,3.0,12.378627063626753,9.200000000000001
2.32,10.0,-13.165761715885704,40.6,-1.8,7.4,3.6,12.200000000000001,8.540431735539395
2.33,10.0,-12.600000000000001,42.6,-0.8112187242432228,9.07529276817746,4.800000000000001,10.600000000000001,8.4
2.34,8.6,-12.600000000000001,46.400000000000006,-0.0,10.200000000000001,3.2,12.200000000000001,6.533286055096816
2.35,9.216769271815142,-10.8,47.0,0.0,8.200000000000001,7.6000000000000005,12.0,5.2
2.36,7.6000000000000005,-12.600000000000001,47.800000000000004,2.0,8.8,6.135632464126344,10.8,5.800000000000001
2.37,8.0,-12.0,49.400000000000006,0.4,10.8,3.8000000000000003,11.200000000000001,4.340012102237707
2.38,6.800000000000001,-12.4,52.6,0.8,12.663033728542034,5.575540388039389,12.4,5.2
2.39,6.752222766459982,-12.8,52.6,0.4,13.635728123008889,5.404228888329484,7.6000000000000005,4.259211462829641
2.4,4.0,-12.85094679617191,53.81276379548345,3.4000000000000004,12.600000000000001,4.2,9.0,3.4000000000000004
2.41,4.800000000000001,-11.4,55.6,2.6,14.8,5.4,7.2,2.4000000000000004
2.42,2.3728652822179854,-11.529982051075496,54.800000000000004,5.0,15.523443648666957,2.2,9.8,3.2
2.43,2.4000000000000004,-10.600000000000001,54.800000000000004,4.6000000000000005,15.600000000000001,3.8000000000000003,8.0,2.6
2.44,0.8,-11.4,56.800000000000004,4.6000000000000005,16.6,3.4000000000000004,6.6000000000000005,0.41006947133199373
2.45,1.2000000000000002,-11.200000000000001,55.800000000000004,4.4,17.2,5.6000000000000005,6.6000000000000005,-0.8
2.46,1.6,-10.0,58.0,6.800000000000001,19.0,2.6,7.800000000000001,0.0
